cycle,e_sweep,e_obs,attr_std,trans_std,e_alt,attr_r1,r1_disagree,trans_r1,pop_xor,attr_r2,r2_disagree,trans_r2,e_lag,attr_r3,r3_disagree,trans_r3,e_r4,attr_r4,r4_disagree,trans_r4,rot_k,epoch_mask
4967,40,39,4,0,15,4,0,0,2,4,0,0,38,4,0,0,13,4,0,0,7,5353
4968,41,40,4,0,53,2,1,1,6,4,0,0,39,4,0,0,61,2,1,1,7,5353
4969,42,41,4,0,50,2,1,0,6,4,0,0,40,4,0,0,31,4,0,1,7,5353
4970,43,43,4,0,57,2,1,0,4,4,0,0,41,4,0,0,23,4,0,0,7,5353
4971,44,44,4,0,38,4,0,1,4,4,0,0,43,4,0,0,17,4,0,0,7,5353
4972,45,44,4,0,37,4,0,0,10,4,0,0,44,4,0,0,43,4,0,0,7,5353
4973,46,45,4,0,33,4,0,0,5,4,0,0,44,4,0,0,49,4,0,0,7,5353
4974,47,46,4,0,46,4,0,0,8,4,0,0,45,4,0,0,37,4,0,0,7,5353
4975,48,47,4,0,41,4,0,0,7,4,0,0,46,4,0,0,43,4,0,0,10,5031
4976,49,48,4,0,25,4,0,0,5,4,0,0,47,4,0,0,24,4,0,0,10,5031
4977,50,49,4,0,30,4,0,0,8,4,0,0,48,4,0,0,40,4,0,0,10,5031
4978,51,50,2,1,18,4,1,0,6,4,1,0,49,4,1,0,8,4,1,0,10,5031
4979,52,51,2,0,22,4,1,0,7,4,1,0,50,2,0,1,24,4,1,0,10,5031
4980,53,52,2,0,11,4,1,0,6,4,1,0,51,2,0,0,40,4,1,0,10,5031
4981,54,53,2,0,12,4,1,0,4,4,1,0,52,2,0,0,8,4,1,0,10,5031
4982,55,54,2,0,2,4,1,0,9,4,1,0,53,2,0,0,8,4,1,0,10,5031
4983,56,55,2,0,6,4,1,0,6,4,1,0,54,2,0,0,8,4,1,0,10,5031
4984,57,56,2,0,62,2,0,1,6,4,1,0,55,2,0,0,25,4,1,0,10,5031
4985,58,57,2,0,56,2,0,0,5,4,1,0,56,2,0,0,57,2,0,1,10,5031
4986,59,58,2,0,53,2,0,0,10,4,1,0,57,2,0,0,41,4,1,1,10,5031
4987,60,59,2,0,48,4,1,1,9,4,1,0,58,2,0,0,25,4,1,0,10,5031
4988,61,60,2,0,44,4,1,0,8,4,1,0,59,2,0,0,57,2,0,1,10,5031
4989,62,61,2,0,41,4,1,0,8,4,1,0,60,2,0,0,41,4,1,1,10,5031
4990,63,62,2,0,36,4,1,0,8,4,1,0,61,2,0,0,25,4,1,0,10,5031
4991,0,63,3,1,33,4,1,0,8,4,1,0,62,2,1,0,5,4,1,0,0,3741
4992,1,0,1,1,3,4,1,0,0,1,0,1,63,3,1,1,58,2,1,1,0,3741
4993,2,1,4,1,7,4,0,0,5,4,0,1,0,1,1,1,59,2,1,0,0,3741
4994,3,2,4,0,8,4,0,0,7,4,0,0,1,4,0,1,56,2,1,0,0,3741
4995,4,3,4,0,15,4,0,0,8,4,0,0,2,4,0,0,57,2,1,0,0,3741
4996,5,4,4,0,19,4,0,0,5,4,0,0,3,4,0,0,62,2,1,0,0,3741
4997,6,5,4,0,23,4,0,0,5,4,0,0,4,4,0,0,63,3,1,1,0,3741
4998,7,6,4,0,25,4,0,0,7,4,0,0,5,4,0,0,60,2,1,1,0,3741
4999,8,7,4,0,30,4,0,0,7,4,0,0,6,4,0,0,61,2,1,0,0,3741
5000,9,8,4,0,38,4,0,0,5,4,0,0,7,4,0,0,50,2,1,0,0,3741
5001,10,10,4,0,45,4,0,0,5,4,0,0,8,4,0,0,48,4,0,1,0,3741
5002,11,10,4,0,46,4,0,0,6,4,0,0,10,4,0,0,48,4,0,0,0,3741
5003,12,11,4,0,43,4,0,0,3,4,0,0,10,4,0,0,49,4,0,0,0,3741
5004,13,12,4,0,54,2,1,1,8,4,0,0,11,4,0,0,54,2,1,1,0,3741
5005,14,13,4,0,51,2,1,0,7,4,0,0,12,4,0,0,55,2,1,0,0,3741
5006,15,14,4,0,62,2,1,0,11,4,0,0,13,4,0,0,52,2,1,0,0,3741
5007,16,15,4,0,56,2,1,0,6,4,0,0,14,4,0,0,23,4,0,1,3,6772
5008,17,16,4,0,9,4,0,1,5,4,0,0,15,4,0,0,42,4,0,0,3,6772
5009,18,17,4,0,14,4,0,0,6,4,0,0,16,4,0,0,36,4,0,0,3,6772
5010,19,18,4,0,1,4,0,0,7,4,0,0,17,4,0,0,56,2,1,1,3,6772
5011,20,19,4,0,4,4,0,0,7,4,0,0,18,4,0,0,51,2,1,0,3,6772
5012,21,20,4,0,24,4,0,0,7,4,0,0,19,4,0,0,13,4,0,1,3,6772
5013,22,21,4,0,29,4,0,0,7,4,0,0,20,4,0,0,6,4,0,0,3,6772
5014,23,22,4,0,17,4,0,0,7,4,0,0,21,4,0,0,28,4,0,0,3,6772
5015,24,23,4,0,23,4,0,0,7,4,0,0,22,4,0,0,16,4,0,0,3,6772
5016,25,24,4,0,44,4,0,0,5,4,0,0,23,4,0,0,40,4,0,0,3,6772
5017,26,25,4,0,41,4,0,0,7,4,0,0,24,4,0,0,35,4,0,0,3,6772
5018,27,26,4,0,36,4,0,0,10,4,0,0,25,4,0,0,58,2,1,1,3,6772
5019,28,27,4,0,34,4,0,0,7,4,0,0,26,4,0,0,55,2,1,0,3,6772
5020,29,28,4,0,60,2,1,1,9,4,0,0,27,4,0,0,13,4,0,1,3,6772
5021,30,29,4,0,57,2,1,0,7,4,0,0,28,4,0,0,6,4,0,0,3,6772
5022,31,30,4,0,52,2,1,0,9,4,0,0,29,4,0,0,31,4,0,0,3,6772
5023,32,31,4,0,50,2,1,0,8,4,0,0,30,4,0,0,58,2,1,1,6,2515
5024,33,32,4,0,19,4,0,1,3,4,0,0,31,4,0,0,20,4,0,1,6,2515
5025,34,33,4,0,21,4,0,0,7,4,0,0,32,4,0,0,57,2,1,1,6,2515
5026,35,34,4,0,26,4,0,0,5,4,0,0,33,4,0,0,19,4,0,1,6,2515
5027,36,35,4,0,31,4,0,0,7,4,0,0,34,4,0,0,7,4,0,0,6,2515
5028,37,36,4,0,1,4,0,0,8,4,0,0,35,4,0,0,31,4,0,0,6,2515
5029,38,37,4,0,4,4,0,0,7,4,0,0,36,4,0,0,14,4,0,0,6,2515
5030,39,38,4,0,11,4,0,0,7,4,0,0,37,4,0,0,45,4,0,0,6,2515
5031,40,39,4,0,15,4,0,0,3,4,0,0,38,4,0,0,42,4,0,0,6,2515
5032,41,40,4,0,53,2,1,1,6,4,0,0,39,4,0,0,52,2,1,1,6,2515
5033,42,41,4,0,49,4,0,1,6,4,0,0,40,4,0,0,57,2,1,0,6,2515
5034,43,42,4,0,62,2,1,1,7,4,0,0,41,4,0,0,19,4,0,1,6,2515
5035,44,43,4,0,59,2,1,0,6,4,0,0,42,4,0,0,6,4,0,0,6,2515
5036,45,44,4,0,37,4,0,1,10,4,0,0,43,4,0,0,28,4,0,0,6,2515
5037,46,45,4,0,32,4,0,0,5,4,0,0,44,4,0,0,8,4,0,0,6,2515
5038,47,46,4,0,46,4,0,0,10,4,0,0,45,4,0,0,48,4,0,0,6,2515
5039,48,47,4,0,41,4,0,0,6,4,0,0,46,4,0,0,39,4,0,0,9,1870
5040,49,49,4,0,28,4,0,0,5,4,0,0,47,4,0,0,6,4,0,0,9,1870
5041,50,50,2,1,17,4,1,0,9,4,1,0,49,4,1,0,14,4,1,0,9,1870
5042,51,51,2,0,21,4,1,0,7,4,1,0,50,2,0,1,30,4,1,0,9,1870
5043,52,51,2,0,22,4,1,0,8,4,1,0,51,2,0,0,30,4,1,0,9,1870
5044,53,52,2,0,8,4,1,0,6,4,1,0,51,2,0,0,22,4,1,0,9,1870
5045,54,53,2,0,14,4,1,0,7,4,1,0,52,2,0,0,6,4,1,0,9,1870
5046,55,54,2,0,3,4,1,0,8,4,1,0,53,2,0,0,46,4,1,0,9,1870
5047,56,55,2,0,6,4,1,0,5,4,1,0,54,2,0,0,62,2,0,1,9,1870
5048,57,56,2,0,62,2,0,1,5,4,1,0,55,2,0,0,22,4,1,1,9,1870
5049,58,57,2,0,59,2,0,0,8,4,1,0,56,2,0,0,6,4,1,0,9,1870
5050,59,58,2,0,55,2,0,0,10,4,1,0,57,2,0,0,38,4,1,0,9,1870
5051,60,59,2,0,48,4,1,1,11,4,1,0,58,2,0,0,38,4,1,0,9,1870
5052,61,60,2,0,44,4,1,0,7,4,1,0,59,2,0,0,38,4,1,0,9,1870
5053,62,62,2,0,39,4,1,0,6,4,1,0,60,2,0,0,6,4,1,0,9,1870
5054,63,63,3,1,35,4,1,0,8,4,1,0,62,2,1,0,14,4,1,0,9,1870
5055,0,63,3,0,32,4,1,0,12,2,1,1,63,3,0,1,43,4,1,0,12,7482
5056,1,0,1,1,3,4,1,0,0,1,0,1,63,3,1,0,52,2,1,1,12,7482
5057,2,1,4,1,7,4,0,0,4,4,0,1,0,1,1,1,52,2,1,0,12,7482
5058,3,2,4,0,8,4,0,0,4,4,0,0,1,4,0,1,53,2,1,0,12,7482
5059,4,3,4,0,14,4,0,0,6,4,0,0,2,4,0,0,53,2,1,0,12,7482
5060,5,4,4,0,16,4,0,0,3,4,0,0,3,4,0,0,54,2,1,0,12,7482
5061,6,5,4,0,21,4,0,0,5,4,0,0,4,4,0,0,54,2,1,0,12,7482
5062,7,6,4,0,25,4,0,0,7,4,0,0,5,4,0,0,55,2,1,0,12,7482
5063,8,7,4,0,31,4,0,0,6,4,0,0,6,4,0,0,55,2,1,0,12,7482
5064,9,8,4,0,37,4,0,0,7,4,0,0,7,4,0,0,48,4,0,1,12,7482
5065,10,9,4,0,34,4,0,0,7,4,0,0,8,4,0,0,48,4,0,0,12,7482
5066,11,11,4,0,41,4,0,0,7,4,0,0,9,4,0,0,49,4,0,0,12,7482
5067,12,12,4,0,54,2,1,1,5,4,0,0,11,4,0,0,50,2,1,1,12,7482
5068,13,12,4,0,53,2,1,0,8,4,0,0,12,4,0,0,50,2,1,0,12,7482
5069,14,13,4,0,48,4,0,1,6,4,0,0,12,4,0,0,50,2,1,0,12,7482
5070,15,14,4,0,62,2,1,1,7,4,0,0,13,4,0,0,51,2,1,0,12,7482
5071,16,15,4,0,57,2,1,0,7,4,0,0,14,4,0,0,45,4,0,1,2,5353
5072,17,17,4,0,12,4,0,1,5,4,0,0,15,4,0,0,23,4,0,0,2,5353
5073,18,18,4,0,1,4,0,0,5,4,0,0,17,4,0,0,27,4,0,0,2,5353
5074,19,19,4,0,5,4,0,0,4,4,0,0,18,4,0,0,31,4,0,0,2,5353
5075,20,19,4,0,6,4,0,0,8,4,0,0,19,4,0,0,28,4,0,0,2,5353
5076,21,20,4,0,24,4,0,0,8,4,0,0,19,4,0,0,1,4,0,0,2,5353
5077,22,21,4,0,30,4,0,0,8,4,0,0,20,4,0,0,7,4,0,0,2,5353
5078,23,22,4,0,18,4,0,0,8,4,0,0,21,4,0,0,10,4,0,0,2,5353
5079,24,23,4,0,22,4,0,0,8,4,0,0,22,4,0,0,14,4,0,0,2,5353
5080,25,24,4,0,47,4,0,0,5,4,0,0,23,4,0,0,48,4,0,0,2,5353
5081,26,25,4,0,42,4,0,0,8,4,0,0,24,4,0,0,53,2,1,1,2,5353
5082,27,26,4,0,38,4,0,0,7,4,0,0,25,4,0,0,56,2,1,0,2,5353
5083,28,27,4,0,34,4,0,0,6,4,0,0,26,4,0,0,60,2,1,0,2,5353
5084,29,28,4,0,60,2,1,1,6,4,0,0,27,4,0,0,33,4,0,1,2,5353
5085,30,30,4,0,55,2,1,0,7,4,0,0,28,4,0,0,43,4,0,0,2,5353
5086,31,31,4,0,51,2,1,0,8,4,0,0,30,4,0,0,47,4,0,0,2,5353
5087,32,32,4,0,16,4,0,1,7,4,0,0,31,4,0,0,14,4,0,0,5,5031
5088,33,32,4,0,19,4,0,0,4,4,0,0,32,4,0,0,19,4,0,0,5,5031
5089,34,33,4,0,22,4,0,0,9,4,0,0,32,4,0,0,56,2,1,1,5,5031
5090,35,34,4,0,24,4,0,0,5,4,0,0,33,4,0,0,6,4,0,1,5,5031
5091,36,35,4,0,28,4,0,0,8,4,0,0,34,4,0,0,35,4,0,0,5,5031
5092,37,36,4,0,0,1,1,1,5,4,0,0,35,4,0,0,24,4,0,0,5,5031
5093,38,37,4,0,7,4,0,1,10,4,0,0,36,4,0,0,38,4,0,0,5,5031
5094,39,38,4,0,10,4,0,0,7,4,0,0,37,4,0,0,3,4,0,0,5,5031
5095,40,39,4,0,13,4,0,0,3,4,0,0,38,4,0,0,56,2,1,1,5,5031
5096,41,40,4,0,53,2,1,1,8,4,0,0,39,4,0,0,7,4,0,1,5,5031
5097,42,41,4,0,49,4,0,1,6,4,0,0,40,4,0,0,33,4,0,0,5,5031
5098,43,42,4,0,62,2,1,1,7,4,0,0,41,4,0,0,21,4,0,0,5,5031
5099,44,43,4,0,59,2,1,0,9,4,0,0,42,4,0,0,61,2,1,1,5,5031
5100,45,45,4,0,34,4,0,1,5,4,0,0,43,4,0,0,47,4,0,1,5,5031
5101,46,46,4,0,47,4,0,0,3,4,0,0,45,4,0,0,15,4,0,0,5,5031
5102,47,47,4,0,43,4,0,0,7,4,0,0,46,4,0,0,46,4,0,0,5,5031
5103,48,47,4,0,40,4,0,0,5,4,0,0,47,4,0,0,27,4,0,0,8,3741
5104,49,48,4,0,26,4,0,0,5,4,0,0,47,4,0,0,27,4,0,0,8,3741
5105,50,49,4,0,28,4,0,0,7,4,0,0,48,4,0,0,27,4,0,0,8,3741
5106,51,50,2,1,17,4,1,0,10,4,1,0,49,4,1,0,31,4,1,0,8,3741
5107,52,51,2,0,21,4,1,0,6,4,1,0,50,2,0,1,19,4,1,0,8,3741
5108,53,52,2,0,10,4,1,0,4,4,1,0,51,2,0,0,11,4,1,0,8,3741
5109,54,53,2,0,15,4,1,0,7,4,1,0,52,2,0,0,59,2,0,1,8,3741
5110,55,54,2,0,2,4,1,0,8,4,1,0,53,2,0,0,31,4,1,1,8,3741
5111,56,55,2,0,5,4,1,0,7,4,1,0,54,2,0,0,23,4,1,0,8,3741
5112,57,56,2,0,60,2,0,1,9,4,1,0,55,2,0,0,7,4,1,0,8,3741
5113,58,57,2,0,57,2,0,0,4,4,1,0,56,2,0,0,35,4,1,0,8,3741
5114,59,58,2,0,55,2,0,0,8,4,1,0,57,2,0,0,47,4,1,0,8,3741
5115,60,60,2,0,46,4,1,1,7,4,1,0,58,2,0,0,63,3,1,1,8,3741
5116,61,60,2,0,45,4,1,0,6,4,1,0,60,2,0,0,3,4,1,1,8,3741
5117,62,61,2,0,41,4,1,0,7,4,1,0,60,2,0,0,47,4,1,0,8,3741
5118,63,62,2,0,37,4,1,0,7,4,1,0,61,2,0,0,51,2,0,1,8,3741
5119,0,63,3,1,32,4,1,0,11,4,1,0,62,2,1,0,6,4,1,1,11,6772
5120,1,0,1,1,3,4,1,0,0,1,0,1,63,3,1,1,9,4,1,0,11,6772
5121,2,1,4,1,5,4,0,0,5,4,0,1,0,1,1,1,9,4,0,0,11,6772
5122,3,2,4,0,10,4,0,0,8,4,0,0,1,4,0,1,41,4,0,0,11,6772
5123,4,3,4,0,15,4,0,0,4,4,0,0,2,4,0,0,41,4,0,0,11,6772
5124,5,5,4,0,22,4,0,0,4,4,0,0,3,4,0,0,40,4,0,0,11,6772
5125,6,5,4,0,21,4,0,0,6,4,0,0,5,4,0,0,8,4,0,0,11,6772
5126,7,6,4,0,25,4,0,0,8,4,0,0,5,4,0,0,8,4,0,0,11,6772
5127,8,7,4,0,31,4,0,0,4,4,0,0,6,4,0,0,40,4,0,0,11,6772
5128,9,8,4,0,37,4,0,0,5,4,0,0,7,4,0,0,43,4,0,0,11,6772
5129,10,9,4,0,34,4,0,0,7,4,0,0,8,4,0,0,11,4,0,0,11,6772
5130,11,10,4,0,46,4,0,0,7,4,0,0,9,4,0,0,11,4,0,0,11,6772
5131,12,11,4,0,43,4,0,0,4,4,0,0,10,4,0,0,11,4,0,0,11,6772
5132,13,12,4,0,55,2,1,1,6,4,0,0,11,4,0,0,42,4,0,0,11,6772
5133,14,13,4,0,48,4,0,1,9,4,0,0,12,4,0,0,10,4,0,0,11,6772
5134,15,15,4,0,59,2,1,1,9,4,0,0,13,4,0,0,10,4,0,0,11,6772
5135,16,15,4,0,56,2,1,0,5,4,0,0,15,4,0,0,56,2,1,1,1,2515
5136,17,16,4,0,11,4,0,1,5,4,0,0,15,4,0,0,6,4,0,1,1,2515
5137,18,17,4,0,13,4,0,0,7,4,0,0,16,4,0,0,5,4,0,0,1,2515
5138,19,18,4,0,3,4,0,0,7,4,0,0,17,4,0,0,2,4,0,0,1,2515
5139,20,19,4,0,5,4,0,0,8,4,0,0,18,4,0,0,1,4,0,0,1,2515
5140,21,20,4,0,26,4,0,0,5,4,0,0,19,4,0,0,15,4,0,0,1,2515
5141,22,21,4,0,31,4,0,0,6,4,0,0,20,4,0,0,13,4,0,0,1,2515
5142,23,22,4,0,18,4,0,0,7,4,0,0,21,4,0,0,11,4,0,0,1,2515
5143,24,23,4,0,21,4,0,0,7,4,0,0,22,4,0,0,8,4,0,0,1,2515
5144,25,24,4,0,44,4,0,0,4,4,0,0,23,4,0,0,23,4,0,0,1,2515
5145,26,25,4,0,41,4,0,0,7,4,0,0,24,4,0,0,21,4,0,0,1,2515
5146,27,26,4,0,36,4,0,0,7,4,0,0,25,4,0,0,19,4,0,0,1,2515
5147,28,27,4,0,34,4,0,0,4,4,0,0,26,4,0,0,16,4,0,0,1,2515
5148,29,28,4,0,63,3,1,1,6,4,0,0,27,4,0,0,31,4,0,0,1,2515
5149,30,29,4,0,56,2,1,1,7,4,0,0,28,4,0,0,28,4,0,0,1,2515
5150,31,30,4,0,55,2,1,0,7,4,0,0,29,4,0,0,27,4,0,0,1,2515
5151,32,31,4,0,51,2,1,0,5,4,0,0,30,4,0,0,47,4,0,0,4,1870
5152,33,32,4,0,16,4,0,1,5,4,0,0,31,4,0,0,31,4,0,0,4,1870
5153,34,33,4,0,20,4,0,0,7,4,0,0,32,4,0,0,14,4,0,0,4,1870
5154,35,34,4,0,24,4,0,0,7,4,0,0,33,4,0,0,56,2,1,1,4,1870
5155,36,35,4,0,31,4,0,0,5,4,0,0,34,4,0,0,36,4,0,1,4,1870
5156,37,37,4,0,6,4,0,0,4,4,0,0,35,4,0,0,13,4,0,0,4,1870
5157,38,38,4,0,11,4,0,0,7,4,0,0,37,4,0,0,61,2,1,1,4,1870
5158,39,38,4,0,8,4,0,0,8,4,0,0,38,4,0,0,50,2,1,0,4,1870
5159,40,39,4,0,12,4,0,0,5,4,0,0,38,4,0,0,32,4,0,1,4,1870
5160,41,40,4,0,54,2,1,1,6,4,0,0,39,4,0,0,21,4,0,0,4,1870
5161,42,41,4,0,51,2,1,0,6,4,0,0,40,4,0,0,3,4,0,0,4,1870
5162,43,42,4,0,63,3,1,1,7,4,0,0,41,4,0,0,54,2,1,1,4,1870
5163,44,43,4,0,56,2,1,1,5,4,0,0,42,4,0,0,41,4,0,1,4,1870
5164,45,44,4,0,39,4,0,1,8,4,0,0,43,4,0,0,26,4,0,0,4,1870
5165,46,45,4,0,33,4,0,0,3,4,0,0,44,4,0,0,0,1,1,1,4,1870
5166,47,46,4,0,45,4,0,0,8,4,0,0,45,4,0,0,53,2,1,1,4,1870
5167,48,47,4,0,40,4,0,0,8,4,0,0,46,4,0,0,12,4,0,1,7,7482
5168,49,48,4,0,27,4,0,0,4,4,0,0,47,4,0,0,22,4,0,0,7,7482
5169,50,49,4,0,29,4,0,0,6,4,0,0,48,4,0,0,0,1,1,1,7,7482
5170,51,50,2,1,19,4,1,0,7,4,1,0,49,4,1,0,46,4,1,1,7,7482
5171,52,51,2,0,20,4,1,0,10,4,1,0,50,2,0,1,16,4,1,0,7,7482
5172,53,52,2,0,11,4,1,0,7,4,1,0,51,2,0,0,14,4,1,0,7,7482
5173,54,53,2,0,13,4,1,0,3,4,1,0,52,2,0,0,18,4,1,0,7,7482
5174,55,54,2,0,2,4,1,0,6,4,1,0,53,2,0,0,8,4,1,0,7,7482
5175,56,55,2,0,4,4,1,0,6,4,1,0,54,2,0,0,30,4,1,0,7,7482
5176,57,56,2,0,62,2,0,1,4,4,1,0,55,2,0,0,48,4,1,0,7,7482
5177,58,57,2,0,59,2,0,0,7,4,1,0,56,2,0,0,14,4,1,0,7,7482
5178,59,58,2,0,54,2,0,0,8,4,1,0,57,2,0,0,16,4,1,0,7,7482
5179,60,59,2,0,48,4,1,1,8,4,1,0,58,2,0,0,14,4,1,0,7,7482
5180,61,60,2,0,45,4,1,0,6,4,1,0,59,2,0,0,16,4,1,0,7,7482
5181,62,61,2,0,43,4,1,0,5,4,1,0,60,2,0,0,14,4,1,0,7,7482
5182,63,62,2,0,36,4,1,0,8,4,1,0,61,2,0,0,18,4,1,0,7,7482
5183,0,63,3,1,34,4,1,0,10,4,1,0,62,2,1,0,52,2,1,1,10,5353
5184,1,0,1,1,3,4,1,0,0,1,0,1,63,3,1,1,3,4,1,1,10,5353
5185,2,1,4,1,6,4,0,0,7,4,0,1,0,1,1,1,35,4,0,0,10,5353
5186,3,2,4,0,10,4,0,0,5,4,0,0,1,4,0,1,51,2,1,1,10,5353
5187,4,3,4,0,14,4,0,0,7,4,0,0,2,4,0,0,3,4,0,1,10,5353
5188,5,4,4,0,16,4,0,0,5,4,0,0,3,4,0,0,35,4,0,0,10,5353
5189,6,5,4,0,21,4,0,0,5,4,0,0,4,4,0,0,51,2,1,1,10,5353
5190,7,6,4,0,24,4,0,0,5,4,0,0,5,4,0,0,19,4,0,1,10,5353
5191,8,7,4,0,29,4,0,0,4,4,0,0,6,4,0,0,19,4,0,0,10,5353
5192,9,8,4,0,39,4,0,0,2,4,0,0,7,4,0,0,18,4,0,0,10,5353
5193,10,9,4,0,34,4,0,0,6,4,0,0,8,4,0,0,2,4,0,0,10,5353
5194,11,10,4,0,45,4,0,0,7,4,0,0,9,4,0,0,34,4,0,0,10,5353
5195,12,11,4,0,41,4,0,0,5,4,0,0,10,4,0,0,50,2,1,1,10,5353
5196,13,12,4,0,55,2,1,1,7,4,0,0,11,4,0,0,18,4,0,1,10,5353
5197,14,13,4,0,48,4,0,1,8,4,0,0,12,4,0,0,18,4,0,0,10,5353
5198,15,14,4,0,60,2,1,1,9,4,0,0,13,4,0,0,18,4,0,0,10,5353
5199,16,15,4,0,57,2,1,0,6,4,0,0,14,4,0,0,1,4,0,0,0,5031
5200,17,16,4,0,8,4,0,1,5,4,0,0,15,4,0,0,30,4,0,0,0,5031
5201,18,17,4,0,12,4,0,0,6,4,0,0,16,4,0,0,31,4,0,0,0,5031
5202,19,18,4,0,1,4,0,0,6,4,0,0,17,4,0,0,28,4,0,0,0,5031
5203,20,19,4,0,5,4,0,0,9,4,0,0,18,4,0,0,29,4,0,0,0,5031
5204,21,20,4,0,27,4,0,0,6,4,0,0,19,4,0,0,26,4,0,0,0,5031
5205,22,21,4,0,28,4,0,0,7,4,0,0,20,4,0,0,27,4,0,0,0,5031
5206,23,23,4,0,23,4,0,0,7,4,0,0,21,4,0,0,25,4,0,0,0,5031
5207,24,23,4,0,20,4,0,0,7,4,0,0,23,4,0,0,25,4,0,0,0,5031
5208,25,24,4,0,47,4,0,0,6,4,0,0,23,4,0,0,22,4,0,0,0,5031
5209,26,25,4,0,42,4,0,0,6,4,0,0,24,4,0,0,23,4,0,0,0,5031
5210,27,26,4,0,38,4,0,0,9,4,0,0,25,4,0,0,20,4,0,0,0,5031
5211,28,27,4,0,34,4,0,0,5,4,0,0,26,4,0,0,21,4,0,0,0,5031
5212,29,28,4,0,60,2,1,1,5,4,0,0,27,4,0,0,18,4,0,0,0,5031
5213,30,30,4,0,55,2,1,0,9,4,0,0,28,4,0,0,16,4,0,0,0,5031
5214,31,30,4,0,52,2,1,0,8,4,0,0,30,4,0,0,16,4,0,0,0,5031
5215,32,31,4,0,48,4,0,1,7,4,0,0,30,4,0,0,4,4,0,0,3,3741
5216,33,32,4,0,18,4,0,0,3,4,0,0,31,4,0,0,62,2,1,1,3,3741
5217,34,33,4,0,23,4,0,0,9,4,0,0,32,4,0,0,53,2,1,0,3,3741
5218,35,34,4,0,27,4,0,0,6,4,0,0,33,4,0,0,47,4,0,1,3,3741
5219,36,35,4,0,28,4,0,0,7,4,0,0,34,4,0,0,32,4,0,0,3,3741
5220,37,36,4,0,0,1,1,1,7,4,0,0,35,4,0,0,30,4,0,0,3,3741
5221,38,37,4,0,5,4,0,1,8,4,0,0,36,4,0,0,21,4,0,0,3,3741
5222,39,38,4,0,9,4,0,0,7,4,0,0,37,4,0,0,15,4,0,0,3,3741
5223,40,39,4,0,15,4,0,0,3,4,0,0,38,4,0,0,3,4,0,0,3,3741
5224,41,40,4,0,53,2,1,1,9,4,0,0,39,4,0,0,56,2,1,1,3,3741
5225,42,41,4,0,50,2,1,0,6,4,0,0,40,4,0,0,54,2,1,0,3,3741
5226,43,43,4,0,57,2,1,0,4,4,0,0,41,4,0,0,34,4,0,1,3,3741
5227,44,44,4,0,38,4,0,1,4,4,0,0,43,4,0,0,26,4,0,0,3,3741
5228,45,44,4,0,37,4,0,0,9,4,0,0,44,4,0,0,29,4,0,0,3,3741
5229,46,45,4,0,33,4,0,0,4,4,0,0,44,4,0,0,20,4,0,0,3,3741
5230,47,46,4,0,46,4,0,0,8,4,0,0,45,4,0,0,9,4,0,0,3,3741
5231,48,47,4,0,41,4,0,0,8,4,0,0,46,4,0,0,0,1,1,1,6,6772
5232,49,48,4,0,24,4,0,0,5,4,0,0,47,4,0,0,35,4,0,1,6,6772
5233,50,49,4,0,28,4,0,0,4,4,0,0,48,4,0,0,37,4,0,0,6,6772
5234,51,50,2,1,16,4,1,0,4,4,1,0,49,4,1,0,57,2,0,1,6,6772
5235,52,51,2,0,20,4,1,0,9,4,1,0,50,2,0,1,48,4,1,1,6,6772
5236,53,52,2,0,8,4,1,0,8,4,1,0,51,2,0,0,3,4,1,0,6,6772
5237,54,53,2,0,14,4,1,0,5,4,1,0,52,2,0,0,37,4,1,0,6,6772
5238,55,54,2,0,2,4,1,0,9,4,1,0,53,2,0,0,57,2,0,1,6,6772
5239,56,55,2,0,6,4,1,0,5,4,1,0,54,2,0,0,49,4,1,1,6,6772
5240,57,56,2,0,62,2,0,1,7,4,1,0,55,2,0,0,1,4,1,0,6,6772
5241,58,57,2,0,56,2,0,0,7,4,1,0,56,2,0,0,33,4,1,0,6,6772
5242,59,58,2,0,53,2,0,0,7,4,1,0,57,2,0,0,33,4,1,0,6,6772
5243,60,59,2,0,49,4,1,1,9,4,1,0,58,2,0,0,33,4,1,0,6,6772
5244,61,60,2,0,46,4,1,0,7,4,1,0,59,2,0,0,32,4,1,0,6,6772
5245,62,61,2,0,42,4,1,0,6,4,1,0,60,2,0,0,34,4,1,0,6,6772
5246,63,62,2,0,39,4,1,0,10,4,1,0,61,2,0,0,38,4,1,0,6,6772
5247,0,63,3,1,34,4,1,0,10,4,1,0,62,2,1,0,28,4,1,0,9,2515
5248,1,0,1,1,2,4,1,0,0,1,0,1,63,3,1,1,31,4,1,0,9,2515
5249,2,2,4,1,9,4,0,0,3,4,0,1,0,1,1,1,63,3,1,1,9,2515
5250,3,3,4,0,13,4,0,0,6,4,0,0,2,4,0,1,63,3,1,0,9,2515
5251,4,4,4,0,18,4,0,0,7,4,0,0,3,4,0,0,55,2,1,1,9,2515
5252,5,5,4,0,22,4,0,0,6,4,0,0,4,4,0,0,47,4,0,1,9,2515
5253,6,5,4,0,21,4,0,0,3,4,0,0,5,4,0,0,7,4,0,0,9,2515
5254,7,6,4,0,24,4,0,0,7,4,0,0,5,4,0,0,39,4,0,0,9,2515
