cycle,regime,local_cycle,active_mode,mask_val,computed,computed_mod,e_field_base,e_field_mod,attractor_base,attractor_mod,attractor_changed,delta_computed,delta_mod,transition_base,mode_lfsr_state
1803,2,303,3,4095,3107,988,48,15,4,4,0,42,42,0,20125
1804,2,304,1,63,3191,3144,49,49,4,4,0,84,44,0,7482
1805,2,305,1,63,3230,3233,50,50,2,2,0,39,89,1,14964
1806,2,306,1,63,3308,3283,51,51,2,2,0,78,50,0,29929
1807,2,307,1,63,3396,3451,53,53,2,2,0,88,168,0,27091
1808,2,308,1,63,3456,3519,54,54,2,2,0,60,68,0,21415
1809,2,309,1,63,3507,3468,54,54,2,2,0,51,51,0,10062
1810,2,310,1,63,3543,3560,55,55,2,2,0,36,92,0,20125
1811,2,311,1,63,3615,3616,56,56,2,2,0,72,56,0,7482
1812,2,312,1,63,3694,3665,57,57,2,2,0,79,49,0,14964
1813,2,313,1,63,3782,3833,59,59,2,2,0,88,168,0,29929
1814,2,314,1,63,3845,3898,60,60,2,2,0,63,65,0,27091
1815,2,315,1,63,3907,3964,61,61,2,2,0,62,66,0,21415
1816,2,316,1,63,3966,3905,61,61,2,2,0,59,59,0,10062
1817,2,317,1,63,4012,3987,62,62,2,2,0,46,82,0,20125
1818,2,318,1,63,4095,4032,63,63,3,3,0,83,45,1,7482
1819,2,319,1,63,64,127,1,1,4,4,0,4031,3905,1,14964
1820,2,320,0,0,112,112,1,1,4,4,0,48,48,0,29929
1821,2,321,0,0,144,144,2,2,4,4,0,32,32,0,27091
1822,2,322,0,0,209,209,3,3,4,4,0,65,65,0,21415
1823,2,323,0,0,274,274,4,4,4,4,0,65,65,0,10062
1824,2,324,0,0,340,340,5,5,4,4,0,66,66,0,20125
1825,2,325,0,0,409,409,6,6,4,4,0,69,69,0,7482
1826,2,326,0,0,483,483,7,7,4,4,0,74,74,0,14964
1827,2,327,0,0,567,567,8,8,4,4,0,84,84,0,29929
1828,2,328,0,0,606,606,9,9,4,4,0,39,39,0,27091
1829,2,329,0,0,684,684,10,10,4,4,0,78,78,0,21415
1830,2,330,0,0,772,772,12,12,4,4,0,88,88,0,10062
1831,2,331,0,0,833,833,13,13,4,4,0,61,61,0,20125
1832,2,332,0,0,886,886,13,13,4,4,0,53,53,0,7482
1833,2,333,0,0,925,925,14,14,4,4,0,39,39,0,14964
1834,2,334,0,0,1002,1002,15,15,4,4,0,77,77,0,29929
1835,2,335,0,0,1090,1090,17,17,4,4,0,88,88,0,27091
1836,2,336,3,4095,1146,2949,17,46,4,4,0,56,56,0,21415
1837,2,337,3,4095,1189,2906,18,45,4,4,0,43,43,0,10062
1838,2,338,3,4095,1275,2820,19,44,4,4,0,86,86,0,20125
1839,2,339,3,4095,1318,2777,20,43,4,4,0,43,43,0,7482
1840,2,340,3,4095,1404,2691,21,42,4,4,0,86,86,0,14964
1841,2,341,3,4095,1449,2646,22,41,4,4,0,45,45,0,29929
1842,2,342,3,4095,1537,2558,24,39,4,4,0,88,88,0,27091
1843,2,343,3,4095,1588,2507,24,39,4,4,0,51,51,0,21415
1844,2,344,3,4095,1625,2470,25,38,4,4,0,37,37,0,10062
1845,2,345,3,4095,1699,2396,26,37,4,4,0,74,74,0,20125
1846,2,346,3,4095,1783,2312,27,36,4,4,0,84,84,0,7482
1847,2,347,3,4095,1822,2273,28,35,4,4,0,39,39,0,14964
1848,2,348,3,4095,1900,2195,29,34,4,4,0,78,78,0,29929
1849,2,349,3,4095,1988,2107,31,32,4,4,0,88,88,0,27091
1850,2,350,3,4095,2049,2046,32,31,4,4,0,61,61,0,21415
1851,2,351,3,4095,2103,1992,32,31,4,4,0,54,54,0,10062
1852,2,352,2,4032,2142,1950,33,30,4,4,0,39,89,0,20125
1853,2,353,2,4032,2221,1901,34,29,4,4,0,79,49,0,7482
1854,2,354,2,4032,2309,1733,36,27,4,4,0,88,168,0,14964
1855,2,355,2,4032,2370,1666,37,26,4,4,0,61,67,0,29929
1856,2,356,2,4032,2425,1721,37,26,4,4,0,55,55,0,27091
1857,2,357,2,4032,2467,1635,38,25,4,4,0,42,86,0,21415
1858,2,358,2,4032,2550,1590,39,24,4,4,0,83,45,0,10062
1859,2,359,2,4032,2588,1500,40,23,4,4,0,38,90,0,20125
1860,2,360,2,4032,2665,1449,41,22,4,4,0,77,51,0,7482
1861,2,361,2,4032,2753,1281,43,20,4,4,0,88,168,0,14964
1862,2,362,2,4032,2805,1333,43,20,4,4,0,52,52,0,29929
1863,2,363,2,4032,2842,1242,44,19,4,4,0,37,91,0,27091
1864,2,364,2,4032,2917,1189,45,18,4,4,0,75,53,0,21415
1865,2,365,2,4032,3002,1146,46,17,4,4,0,85,43,0,10062
1866,2,366,2,4032,3044,1060,47,16,4,4,0,42,86,0,20125
1867,2,367,2,4032,3129,1017,48,15,4,4,0,85,43,0,7482
1868,2,368,2,4032,3171,931,49,14,4,4,0,42,86,0,14964
1869,2,369,2,4032,3254,886,50,13,2,4,1,83,45,1,29929
1870,2,370,2,4032,3292,796,51,12,2,4,1,38,90,0,27091
1871,2,371,2,4032,3368,744,52,11,2,4,1,76,52,0,21415
1872,2,372,2,4032,3456,576,54,9,2,4,1,88,168,0,10062
1873,2,373,2,4032,3507,627,54,9,2,4,1,51,51,0,20125
1874,2,374,2,4032,3543,535,55,8,2,4,1,36,92,0,7482
1875,2,375,2,4032,3614,478,56,7,2,4,1,71,57,0,14964
1876,2,376,2,4032,3692,428,57,6,2,4,1,78,50,0,29929
1877,2,377,2,4032,3780,260,59,4,2,4,1,88,168,0,27091
1878,2,378,2,4032,3841,193,60,3,2,4,1,61,67,0,21415
1879,2,379,2,4032,3895,247,60,3,2,4,1,54,54,0,10062
1880,2,380,2,4032,3934,158,61,2,2,4,1,39,89,0,20125
1881,2,381,2,4032,4012,108,62,1,2,4,1,78,50,0,7482
1882,2,382,2,4032,4095,63,63,0,3,1,1,83,45,1,14964
1883,2,383,2,4032,65,3969,1,62,4,2,1,4030,3906,1,29929
1884,2,384,1,63,116,75,1,1,4,4,0,51,51,0,27091
1885,2,385,1,63,152,167,2,2,4,4,0,36,92,0,21415
1886,2,386,1,63,224,223,3,3,4,4,0,72,56,0,10062
1887,2,387,1,63,304,271,4,4,4,4,0,80,48,0,20125
1888,2,388,1,63,337,366,5,5,4,4,0,33,95,0,7482
1889,2,389,1,63,402,429,6,6,4,4,0,65,63,0,14964
1890,2,390,1,63,469,490,7,7,4,4,0,67,61,0,29929
1891,2,391,1,63,538,549,8,8,4,4,0,69,59,0,27091
1892,2,392,1,63,612,603,9,9,4,4,0,74,54,0,21415
1893,2,393,1,63,697,646,10,10,4,4,0,85,43,0,10062
1894,2,394,1,63,739,732,11,11,4,4,0,42,86,0,20125
1895,2,395,1,63,822,777,12,12,4,4,0,83,45,0,7482
1896,2,396,1,63,861,866,13,13,4,4,0,39,89,0,14964
1897,2,397,1,63,938,917,14,14,4,4,0,77,51,0,29929
1898,2,398,1,63,1026,1085,16,16,4,4,0,88,168,0,27091
1899,2,399,1,63,1083,1028,16,16,4,4,0,57,57,0,21415
1900,2,400,3,4095,1126,2969,17,46,4,4,0,43,43,0,10062
1901,2,401,3,4095,1212,2883,18,45,4,4,0,86,86,0,20125
1902,2,402,3,4095,1257,2838,19,44,4,4,0,45,45,0,7482
1903,2,403,3,4095,1345,2750,21,42,4,4,0,88,88,0,14964
1904,2,404,3,4095,1399,2696,21,42,4,4,0,54,54,0,29929
1905,2,405,3,4095,1439,2656,22,41,4,4,0,40,40,0,27091
1906,2,406,3,4095,1518,2577,23,40,4,4,0,79,79,0,21415
1907,2,407,3,4095,1606,2489,25,38,4,4,0,88,88,0,10062
1908,2,408,3,4095,1669,2426,26,37,4,4,0,63,63,0,20125
1909,2,409,3,4095,1731,2364,27,36,4,4,0,62,62,0,7482
1910,2,410,3,4095,1791,2304,27,36,4,4,0,60,60,0,14964
1911,2,411,3,4095,1839,2256,28,35,4,4,0,48,48,0,29929
1912,2,412,3,4095,1927,2168,30,33,4,4,0,88,88,0,27091
1913,2,413,3,4095,1991,2104,31,32,4,4,0,64,64,0,21415
1914,2,414,3,4095,2054,2041,32,31,4,4,0,63,63,0,10062
1915,2,415,3,4095,2116,1979,33,30,4,4,0,62,62,0,20125
1916,2,416,1,63,2177,2238,34,34,4,4,0,61,67,0,7482
1917,2,417,1,63,2230,2185,34,34,4,4,0,53,53,0,14964
1918,2,418,1,63,2268,2275,35,35,4,4,0,38,90,0,29929
1919,2,419,1,63,2345,2326,36,36,4,4,0,77,51,0,27091
1920,2,420,1,63,2433,2494,38,38,4,4,0,88,168,0,21415
1921,2,421,1,63,2486,2441,38,38,4,4,0,53,53,0,10062
1922,2,422,1,63,2525,2530,39,39,4,4,0,39,89,0,20125
1923,2,423,1,63,2602,2581,40,40,4,4,0,77,51,0,7482
1924,2,424,1,63,2690,2749,42,42,4,4,0,88,168,0,14964
1925,2,425,1,63,2747,2692,42,42,4,4,0,57,57,0,29929
1926,2,426,1,63,2791,2776,43,43,4,4,0,44,84,0,27091
1927,2,427,1,63,2878,2817,44,44,4,4,0,87,41,0,21415
1928,2,428,1,63,2924,2899,45,45,4,4,0,46,82,0,10062
1929,2,429,1,63,3012,3067,47,47,4,4,0,88,168,0,20125
1930,2,430,1,63,3072,3135,48,48,4,4,0,60,68,0,7482
1931,2,431,1,63,3120,3087,48,48,4,4,0,48,48,0,14964
1932,2,432,0,0,3152,3152,49,49,4,4,0,32,32,0,29929
1933,2,433,0,0,3217,3217,50,50,2,2,0,65,65,1,27091
1934,2,434,0,0,3283,3283,51,51,2,2,0,66,66,0,21415
1935,2,435,0,0,3351,3351,52,52,2,2,0,68,68,0,10062
1936,2,436,0,0,3423,3423,53,53,2,2,0,72,72,0,20125
1937,2,437,0,0,3502,3502,54,54,2,2,0,79,79,0,7482
1938,2,438,0,0,3590,3590,56,56,2,2,0,88,88,0,14964
1939,2,439,0,0,3653,3653,57,57,2,2,0,63,63,0,29929
1940,2,440,0,0,3714,3714,58,58,2,2,0,61,61,0,27091
1941,2,441,0,0,3769,3769,58,58,2,2,0,55,55,0,21415
1942,2,442,0,0,3811,3811,59,59,2,2,0,42,42,0,10062
1943,2,443,0,0,3894,3894,60,60,2,2,0,83,83,0,20125
1944,2,444,0,0,3933,3933,61,61,2,2,0,39,39,0,7482
1945,2,445,0,0,4011,4011,62,62,2,2,0,78,78,0,14964
1946,2,446,0,0,4095,4095,63,63,3,3,0,84,84,1,29929
1947,2,447,0,0,61,61,0,0,1,1,0,4034,4034,1,27091
1948,2,448,3,4095,106,3989,1,62,4,2,1,45,45,1,21415
1949,2,449,3,4095,194,3901,3,60,4,2,1,88,88,0,10062
1950,2,450,3,4095,248,3847,3,60,4,2,1,54,54,0,20125
1951,2,451,3,4095,288,3807,4,59,4,2,1,40,40,0,7482
1952,2,452,3,4095,369,3726,5,58,4,2,1,81,81,0,14964
1953,2,453,3,4095,403,3692,6,57,4,2,1,34,34,0,29929
1954,2,454,3,4095,470,3625,7,56,4,2,1,67,67,0,27091
1955,2,455,3,4095,541,3554,8,55,4,2,1,71,71,0,21415
1956,2,456,3,4095,618,3477,9,54,4,2,1,77,77,0,10062
1957,2,457,3,4095,706,3389,11,52,4,2,1,88,88,0,20125
1958,2,458,3,4095,760,3335,11,52,4,2,1,54,54,0,7482
1959,2,459,3,4095,801,3294,12,51,4,2,1,41,41,0,14964
1960,2,460,3,4095,882,3213,13,50,4,2,1,81,81,0,29929
1961,2,461,3,4095,916,3179,14,49,4,4,0,34,34,0,27091
1962,2,462,3,4095,984,3111,15,48,4,4,0,68,68,0,21415
1963,2,463,3,4095,1056,3039,16,47,4,4,0,72,72,0,10062
1964,2,464,2,4032,1137,2993,17,46,4,4,0,81,47,0,20125
1965,2,465,2,4032,1171,2899,18,45,4,4,0,34,94,0,7482
1966,2,466,2,4032,1239,2839,19,44,4,4,0,68,60,0,14964
1967,2,467,2,4032,1311,2783,20,43,4,4,0,72,56,0,29929
1968,2,468,2,4032,1390,2734,21,42,4,4,0,79,49,0,27091
1969,2,469,2,4032,1478,2566,23,40,4,4,0,88,168,0,21415
1970,2,470,2,4032,1540,2500,24,39,4,4,0,62,66,0,10062
1971,2,471,2,4032,1601,2433,25,38,4,4,0,61,67,0,20125
1972,2,472,2,4032,1655,2487,25,38,4,4,0,54,54,0,7482
1973,2,473,2,4032,1695,2399,26,37,4,4,0,40,88,0,14964
1974,2,474,2,4032,1774,2350,27,36,4,4,0,79,49,0,29929
1975,2,475,2,4032,1862,2182,29,34,4,4,0,88,168,0,27091
1976,2,476,2,4032,1924,2116,30,33,4,4,0,62,66,0,21415
1977,2,477,2,4032,1985,2049,31,32,4,4,0,61,67,0,10062
1978,2,478,2,4032,2037,2101,31,32,4,4,0,52,52,0,20125
1979,2,479,2,4032,2074,2010,32,31,4,4,0,37,91,0,7482
1980,2,480,2,4032,2149,1957,33,30,4,4,0,75,53,0,14964
1981,2,481,2,4032,2235,1915,34,29,4,4,0,86,42,0,29929
1982,2,482,2,4032,2278,1830,35,28,4,4,0,43,85,0,27091
1983,2,483,2,4032,2365,1789,36,27,4,4,0,87,41,0,21415
1984,2,484,2,4032,2411,1707,37,26,4,4,0,46,82,0,10062
1985,2,485,2,4032,2499,1539,39,24,4,4,0,88,168,0,20125
1986,2,486,2,4032,2557,1597,39,24,4,4,0,58,58,0,7482
1987,2,487,2,4032,2603,1515,40,23,4,4,0,46,82,0,14964
1988,2,488,2,4032,2691,1347,42,21,4,4,0,88,168,0,29929
1989,2,489,2,4032,2751,1407,42,21,4,4,0,60,60,0,27091
1990,2,490,2,4032,2799,1327,43,20,4,4,0,48,80,0,21415
1991,2,491,2,4032,2887,1159,45,18,4,4,0,88,168,0,10062
1992,2,492,2,4032,2950,1094,46,17,4,4,0,63,65,0,20125
1993,2,493,2,4032,3013,1029,47,16,4,4,0,63,65,0,7482
1994,2,494,2,4032,3075,963,48,15,4,4,0,62,66,0,14964
1995,2,495,2,4032,3132,1020,48,15,4,4,0,57,57,0,29929
1996,2,496,1,63,3176,3159,49,49,4,4,0,44,84,0,27091
1997,2,497,1,63,3264,3327,51,51,2,2,0,88,168,1,21415
1998,2,498,1,63,3312,3279,51,51,2,2,0,48,48,0,10062
1999,2,499,1,63,3345,3374,52,52,2,2,0,33,95,0,20125
2000,2,500,1,63,3410,3437,53,53,2,2,0,65,63,0,7482
2001,2,501,1,63,3477,3498,54,54,2,2,0,67,61,0,14964
2002,2,502,1,63,3547,3556,55,55,2,2,0,70,58,0,29929
2003,2,503,1,63,3622,3609,56,56,2,2,0,75,53,0,27091
2004,2,504,1,63,3709,3650,57,57,2,2,0,87,41,0,21415
2005,2,505,1,63,3754,3733,58,58,2,2,0,45,83,0,10062
2006,2,506,1,63,3842,3901,60,60,2,2,0,88,168,0,20125
2007,2,507,1,63,3899,3844,60,60,2,2,0,57,57,0,7482
2008,2,508,1,63,3943,3928,61,61,2,2,0,44,84,0,14964
2009,2,509,1,63,4031,3968,62,62,2,2,0,88,40,0,29929
2010,2,510,1,63,4079,4048,63,63,3,3,0,48,80,1,27091
2011,2,511,1,63,71,120,1,1,4,4,0,4008,3928,1,21415
2012,2,512,3,4095,134,3961,2,61,4,2,1,63,63,0,10062
2013,2,513,3,4095,196,3899,3,60,4,2,1,62,62,0,20125
2014,2,514,3,4095,256,3839,4,59,4,2,1,60,60,0,7482
2015,2,515,3,4095,306,3789,4,59,4,2,1,50,50,0,14964
2016,2,516,3,4095,341,3754,5,58,4,2,1,35,35,0,29929
2017,2,517,3,4095,411,3684,6,57,4,2,1,70,70,0,27091
2018,2,518,3,4095,487,3608,7,56,4,2,1,76,76,0,21415
2019,2,519,3,4095,574,3521,8,55,4,2,1,87,87,0,10062
2020,2,520,3,4095,620,3475,9,54,4,2,1,46,46,0,20125
2021,2,521,3,4095,708,3387,11,52,4,2,1,88,88,0,7482
2022,2,522,3,4095,769,3326,12,51,4,2,1,61,61,0,14964
2023,2,523,3,4095,823,3272,12,51,4,2,1,54,54,0,29929
2024,2,524,3,4095,862,3233,13,50,4,2,1,39,39,0,27091
2025,2,525,3,4095,940,3155,14,49,4,4,0,78,78,0,21415
2026,2,526,3,4095,1028,3067,16,47,4,4,0,88,88,0,10062
2027,2,527,3,4095,1089,3006,17,46,4,4,0,61,61,0,20125
2028,2,528,1,63,1140,1099,17,17,4,4,0,51,51,0,7482
2029,2,529,1,63,1176,1191,18,18,4,4,0,36,92,0,14964
2030,2,530,1,63,1249,1246,19,19,4,4,0,73,55,0,29929
2031,2,531,1,63,1330,1293,20,20,4,4,0,81,47,0,27091
2032,2,532,1,63,1365,1386,21,21,4,4,0,35,93,0,21415
2033,2,533,1,63,1434,1445,22,22,4,4,0,69,59,0,10062
2034,2,534,1,63,1509,1498,23,23,4,4,0,75,53,0,20125
2035,2,535,1,63,1594,1541,24,24,4,4,0,85,43,0,7482
2036,2,536,1,63,1636,1627,25,25,4,4,0,42,86,0,14964
2037,2,537,1,63,1721,1670,26,26,4,4,0,85,43,0,29929
2038,2,538,1,63,1763,1756,27,27,4,4,0,42,86,0,27091
2039,2,539,1,63,1846,1801,28,28,4,4,0,83,45,0,21415
2040,2,540,1,63,1885,1890,29,29,4,4,0,39,89,0,10062
2041,2,541,1,63,1963,1940,30,30,4,4,0,78,50,0,20125
2042,2,542,1,63,2051,2108,32,32,4,4,0,88,168,0,7482
2043,2,543,1,63,2110,2049,32,32,4,4,0,59,59,0,14964
2044,2,544,0,0,2157,2157,33,33,4,4,0,47,47,0,29929
2045,2,545,0,0,2245,2245,35,35,4,4,0,88,88,0,27091
2046,2,546,0,0,2306,2306,36,36,4,4,0,61,61,0,21415
2047,2,547,0,0,2361,2361,36,36,4,4,0,55,55,0,10062
2048,2,548,0,0,2403,2403,37,37,4,4,0,42,42,0,20125
2049,2,549,0,0,2487,2487,38,38,4,4,0,84,84,0,7482
2050,2,550,0,0,2526,2526,39,39,4,4,0,39,39,0,14964
2051,2,551,0,0,2605,2605,40,40,4,4,0,79,79,0,29929
2052,2,552,0,0,2693,2693,42,42,4,4,0,88,88,0,27091
2053,2,553,0,0,2754,2754,43,43,4,4,0,61,61,0,21415
2054,2,554,0,0,2811,2811,43,43,4,4,0,57,57,0,10062
2055,2,555,0,0,2855,2855,44,44,4,4,0,44,44,0,20125
2056,2,556,0,0,2942,2942,45,45,4,4,0,87,87,0,7482
2057,2,557,0,0,2988,2988,46,46,4,4,0,46,46,0,14964
2058,2,558,0,0,3076,3076,48,48,4,4,0,88,88,0,29929
2059,2,559,0,0,3137,3137,49,49,4,4,0,61,61,0,27091
2060,2,560,3,4095,3191,904,49,14,4,4,0,54,54,0,21415
2061,2,561,3,4095,3230,865,50,13,2,4,1,39,39,1,10062
2062,2,562,3,4095,3309,786,51,12,2,4,1,79,79,0,20125
2063,2,563,3,4095,3397,698,53,10,2,4,1,88,88,0,7482
2064,2,564,3,4095,3458,637,54,9,2,4,1,61,61,0,14964
2065,2,565,3,4095,3515,580,54,9,2,4,1,57,57,0,29929
2066,2,566,3,4095,3558,537,55,8,2,4,1,43,43,0,27091
2067,2,567,3,4095,3645,450,56,7,2,4,1,87,87,0,21415
2068,2,568,3,4095,3690,405,57,6,2,4,1,45,45,0,10062
2069,2,569,3,4095,3778,317,59,4,2,4,1,88,88,0,20125
2070,2,570,3,4095,3834,261,59,4,2,4,1,56,56,0,7482
2071,2,571,3,4095,3877,218,60,3,2,4,1,43,43,0,14964
2072,2,572,3,4095,3962,133,61,2,2,4,1,85,85,0,29929
2073,2,573,3,4095,4005,90,62,1,2,4,1,43,43,0,27091
2074,2,574,3,4095,4090,5,63,0,3,1,1,85,85,1,21415
2075,2,575,3,4095,37,4058,0,63,1,3,1,4053,4053,1,10062
2076,2,576,2,4032,123,4027,1,62,4,2,1,86,42,1,20125
2077,2,577,2,4032,167,3943,2,61,4,2,1,44,84,0,7482
2078,2,578,2,4032,254,3902,3,60,4,2,1,87,41,0,14964
2079,2,579,2,4032,301,3821,4,59,4,2,1,47,81,0,29929
2080,2,580,2,4032,389,3653,6,57,4,2,1,88,168,0,27091
2081,2,581,2,4032,451,3587,7,56,4,2,1,62,66,0,21415
2082,2,582,2,4032,508,3644,7,56,4,2,1,57,57,0,10062
2083,2,583,2,4032,552,3560,8,55,4,2,1,44,84,0,20125
2084,2,584,2,4032,640,3392,10,53,4,2,1,88,168,0,7482
2085,2,585,2,4032,688,3440,10,53,4,2,1,48,48,0,14964
2086,2,586,2,4032,720,3344,11,52,4,2,1,32,96,0,29929
2087,2,587,2,4032,785,3281,12,51,4,2,1,65,63,0,27091
2088,2,588,2,4032,850,3218,13,50,4,2,1,65,63,0,21415
2089,2,589,2,4032,917,3157,14,49,4,4,0,67,61,0,10062
2090,2,590,2,4032,987,3099,15,48,4,4,0,70,58,0,20125
2091,2,591,2,4032,1063,3047,16,47,4,4,0,76,52,0,7482
2092,2,592,2,4032,1150,3006,17,46,4,4,0,87,41,0,14964
2093,2,593,2,4032,1197,2925,18,45,4,4,0,47,81,0,29929
2094,2,594,2,4032,1285,2757,20,43,4,4,0,88,168,0,27091
2095,2,595,2,4032,1347,2691,21,42,4,4,0,62,66,0,21415
2096,2,596,2,4032,1407,2751,21,42,4,4,0,60,60,0,10062
2097,2,597,2,4032,1454,2670,22,41,4,4,0,47,81,0,20125
2098,2,598,2,4032,1542,2502,24,39,4,4,0,88,168,0,7482
2099,2,599,2,4032,1605,2437,25,38,4,4,0,63,65,0,14964
2100,2,600,2,4032,1666,2370,26,37,4,4,0,61,67,0,29929
2101,2,601,2,4032,1720,2424,26,37,4,4,0,54,54,0,27091
2102,2,602,2,4032,1760,2336,27,36,4,4,0,40,88,0,21415
2103,2,603,2,4032,1841,2289,28,35,4,4,0,81,47,0,10062
2104,2,604,2,4032,1875,2195,29,34,4,4,0,34,94,0,20125
2105,2,605,2,4032,1943,2135,30,33,4,4,0,68,60,0,7482
2106,2,606,2,4032,2015,2079,31,32,4,4,0,72,56,0,14964
2107,2,607,2,4032,2094,2030,32,31,4,4,0,79,49,0,29929
2108,2,608,1,63,2182,2233,34,34,4,4,0,88,168,0,27091
2109,2,609,1,63,2244,2299,35,35,4,4,0,62,66,0,21415
2110,2,610,1,63,2304,2367,36,36,4,4,0,60,68,0,10062
2111,2,611,1,63,2352,2319,36,36,4,4,0,48,48,0,20125
2112,2,612,1,63,2384,2415,37,37,4,4,0,32,96,0,7482
2113,2,613,1,63,2448,2479,38,38,4,4,0,64,64,0,14964
2114,2,614,1,63,2512,2543,39,39,4,4,0,64,64,0,29929
2115,2,615,1,63,2577,2606,40,40,4,4,0,65,63,0,27091
2116,2,616,1,63,2642,2669,41,41,4,4,0,65,63,0,21415
2117,2,617,1,63,2709,2730,42,42,4,4,0,67,61,0,10062
2118,2,618,1,63,2778,2789,43,43,4,4,0,69,59,0,20125
2119,2,619,1,63,2853,2842,44,44,4,4,0,75,53,0,7482
2120,2,620,1,63,2938,2885,45,45,4,4,0,85,43,0,14964
2121,2,621,1,63,2981,2970,46,46,4,4,0,43,85,0,29929
2122,2,622,1,63,3067,3012,47,47,4,4,0,86,42,0,27091
2123,2,623,1,63,3110,3097,48,48,4,4,0,43,85,0,21415
2124,2,624,3,4095,3196,899,49,14,4,4,0,86,86,0,10062
2125,2,625,3,4095,3240,855,50,13,2,4,1,44,44,1,20125
2126,2,626,3,4095,3328,767,52,11,2,4,1,88,88,0,7482
2127,2,627,3,4095,3378,717,52,11,2,4,1,50,50,0,14964
2128,2,628,3,4095,3412,683,53,10,2,4,1,34,34,0,29929
2129,2,629,3,4095,3481,614,54,9,2,4,1,69,69,0,27091
2130,2,630,3,4095,3554,541,55,8,2,4,1,73,73,0,21415
2131,2,631,3,4095,3636,459,56,7,2,4,1,82,82,0,10062
2132,2,632,3,4095,3672,423,57,6,2,4,1,36,36,0,20125
2133,2,633,3,4095,3745,350,58,5,2,4,1,73,73,0,7482
2134,2,634,3,4095,3827,268,59,4,2,4,1,82,82,0,14964
2135,2,635,3,4095,3863,232,60,3,2,4,1,36,36,0,29929
2136,2,636,3,4095,3935,160,61,2,2,4,1,72,72,0,27091
2137,2,637,3,4095,4014,81,62,1,2,4,1,79,79,0,21415
2138,2,638,3,4095,4095,0,63,0,3,1,1,81,81,1,10062
2139,2,639,3,4095,69,4026,1,62,4,2,1,4026,4026,1,20125
2140,2,640,1,63,131,188,2,2,4,4,0,62,66,0,7482
2141,2,641,1,63,188,131,2,2,4,4,0,57,57,0,14964
2142,2,642,1,63,232,215,3,3,4,4,0,44,84,0,29929
2143,2,643,1,63,320,383,5,5,4,4,0,88,168,0,27091
2144,2,644,1,63,371,332,5,5,4,4,0,51,51,0,21415
2145,2,645,1,63,406,425,6,6,4,4,0,35,93,0,10062
2146,2,646,1,63,476,483,7,7,4,4,0,70,58,0,20125
2147,2,647,1,63,553,534,8,8,4,4,0,77,51,0,7482
2148,2,648,1,63,641,702,10,10,4,4,0,88,168,0,14964
2149,2,649,1,63,692,651,10,10,4,4,0,51,51,0,29929
2150,2,650,1,63,729,742,11,11,4,4,0,37,91,0,27091
2151,2,651,1,63,802,797,12,12,4,4,0,73,55,0,21415
2152,2,652,1,63,885,842,13,13,4,4,0,83,45,0,10062
2153,2,653,1,63,923,932,14,14,4,4,0,38,90,0,20125
2154,2,654,1,63,998,985,15,15,4,4,0,75,53,0,7482
2155,2,655,1,63,1084,1027,16,16,4,4,0,86,42,0,14964
2156,2,656,0,0,1129,1129,17,17,4,4,0,45,45,0,29929
2157,2,657,0,0,1217,1217,19,19,4,4,0,88,88,0,27091
2158,2,658,0,0,1268,1268,19,19,4,4,0,51,51,0,21415
2159,2,659,0,0,1305,1305,20,20,4,4,0,37,37,0,10062
2160,2,660,0,0,1378,1378,21,21,4,4,0,73,73,0,20125
2161,2,661,0,0,1460,1460,22,22,4,4,0,82,82,0,7482
2162,2,662,0,0,1496,1496,23,23,4,4,0,36,36,0,14964
2163,2,663,0,0,1569,1569,24,24,4,4,0,73,73,0,29929
2164,2,664,0,0,1650,1650,25,25,4,4,0,81,81,0,27091
2165,2,665,0,0,1685,1685,26,26,4,4,0,35,35,0,21415
2166,2,666,0,0,1755,1755,27,27,4,4,0,70,70,0,10062
2167,2,667,0,0,1830,1830,28,28,4,4,0,75,75,0,20125
2168,2,668,0,0,1917,1917,29,29,4,4,0,87,87,0,7482
2169,2,669,0,0,1962,1962,30,30,4,4,0,45,45,0,14964
2170,2,670,0,0,2050,2050,32,32,4,4,0,88,88,0,29929
2171,2,671,0,0,2104,2104,32,32,4,4,0,54,54,0,27091
2172,2,672,3,4095,2144,1951,33,30,4,4,0,40,40,0,21415
2173,2,673,3,4095,2225,1870,34,29,4,4,0,81,81,0,10062
2174,2,674,3,4095,2259,1836,35,28,4,4,0,34,34,0,20125
2175,2,675,3,4095,2327,1768,36,27,4,4,0,68,68,0,7482
2176,2,676,3,4095,2398,1697,37,26,4,4,0,71,71,0,14964
2177,2,677,3,4095,2476,1619,38,25,4,4,0,78,78,0,29929
2178,2,678,3,4095,2564,1531,40,23,4,4,0,88,88,0,27091
2179,2,679,3,4095,2625,1470,41,22,4,4,0,61,61,0,21415
2180,2,680,3,4095,2677,1418,41,22,4,4,0,52,52,0,10062
2181,2,681,3,4095,2714,1381,42,21,4,4,0,37,37,0,20125
2182,2,682,3,4095,2788,1307,43,20,4,4,0,74,74,0,7482
2183,2,683,3,4095,2872,1223,44,19,4,4,0,84,84,0,14964
2184,2,684,3,4095,2912,1183,45,18,4,4,0,40,40,0,29929
2185,2,685,3,4095,2993,1102,46,17,4,4,0,81,81,0,27091
2186,2,686,3,4095,3026,1069,47,16,4,4,0,33,33,0,21415
2187,2,687,3,4095,3092,1003,48,15,4,4,0,66,66,0,10062
